disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,disasterPageUrl,shapefileUrl,kmzfileUrl,geoJsonUrl,id,hash,lastRefresh
4360,2018-04-17T00:00:00.000Z,"SEVERE STORMS, LANDSLIDES, AND MUDSLIDES",2018-02-14T00:00:00.000Z,2018-02-25T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,2018-04-17T00:00:00.000Z,2018-04-17T00:00:00.000Z,,5,0,0,1,1,,2018-03-26T00:00:00.000Z,https://www.fema.gov/disaster/4360,https://gis.fema.gov/maps/dec_4360.zip,https://gis.fema.gov/maps/dec_4360.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4360%27,314d6c9f-6c13-4b0e-ab3a-0a037416753f,d736335dc325a387736a20ba0e6b2fa6165609fe,2025-03-11T19:21:45.366Z
4359,2018-04-17T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-02-14T00:00:00.000Z,2018-02-20T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Mud/Landslide,2018-04-17T00:00:00.000Z,2018-04-17T00:00:00.000Z,,3,0,0,1,1,,2018-03-16T00:00:00.000Z,https://www.fema.gov/disaster/4359,https://gis.fema.gov/maps/dec_4359.zip,https://gis.fema.gov/maps/dec_4359.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4359%27,4842e81e-a1e3-47fa-9903-70f8b1bb6245,a02bfea1f88514ae12f45b9d392ff28156e40a6b,2025-03-11T19:21:45.366Z
5234,2018-04-14T00:00:00.000Z,335 FIRE,2018-04-13T00:00:00.000Z,2018-04-15T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2018-04-17T00:00:00.000Z,2021-08-20T00:00:00.000Z,2021-08-12T00:00:00.000Z,6,0,0,1,1,,2018-04-14T00:00:00.000Z,https://www.fema.gov/disaster/5234,,,,2fb55b82-fbd0-4228-ba5b-14001b22b4b0,7d9cf338f8f284d1bb119bbd47bd9dbe871e09f6,2025-03-11T19:21:45.366Z
5233,2018-04-13T00:00:00.000Z,HARBOR BAY FIRE,2018-04-13T00:00:00.000Z,2018-04-20T00:00:00.000Z,Fire Management,TX,Texas                         ,Fire,2018-04-17T00:00:00.000Z,2018-07-13T00:00:00.000Z,,6,0,0,1,1,,2018-04-13T00:00:00.000Z,https://www.fema.gov/disaster/5233,,,,0a7c85aa-da15-4f65-b726-2807d914e920,3394859f342c7b0f68de1bd05e8e3088288087cc,2025-03-11T19:21:45.366Z
5232,2018-04-13T00:00:00.000Z,RHEA FIRE COMPLEX ,2018-04-11T00:00:00.000Z,2018-04-24T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2018-04-17T00:00:00.000Z,2022-06-23T00:00:00.000Z,2022-06-23T00:00:00.000Z,6,0,0,1,1,,2018-04-13T00:00:00.000Z,https://www.fema.gov/disaster/5232,,,,14f6c384-1639-4652-9289-8c401e3b78da,e3f798cd8ada306b015a6cc9a562e1dc14191326,2025-03-11T19:21:45.366Z
5231,2018-04-13T00:00:00.000Z,34 FIRE COMPLEX ,2018-04-11T00:00:00.000Z,2018-04-23T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2018-04-17T00:00:00.000Z,2022-06-23T00:00:00.000Z,2022-06-23T00:00:00.000Z,6,0,0,1,1,,2018-04-12T00:00:00.000Z,https://www.fema.gov/disaster/5231,,,,d51a9a6f-bf3d-4330-a97c-de50df5e245e,a6f1626bfbc6932e60f3e4efb4543c235c356774,2025-03-11T19:21:45.366Z
4358,2018-04-12T00:00:00.000Z,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES",2018-02-09T00:00:00.000Z,2018-02-14T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,2018-04-12T00:00:00.000Z,2018-04-12T00:00:00.000Z,,4,0,0,1,1,,2018-03-09T00:00:00.000Z,https://www.fema.gov/disaster/4358,https://gis.fema.gov/maps/dec_4358.zip,https://gis.fema.gov/maps/dec_4358.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4358%27,c42d9e9b-7d6b-47a6-9ca4-152bdd40c427,4a16bf5bc023ea35ab718adfa95fe2e06f7e2af1,2025-03-11T19:21:45.366Z
5230,2018-03-16T00:00:00.000Z,SHUMACH FIRE COMPLEX,2018-03-16T00:00:00.000Z,2018-03-16T00:00:00.000Z,Fire Management,OK,Oklahoma                      ,Fire,2018-03-28T00:00:00.000Z,2020-04-27T00:00:00.000Z,2020-04-27T00:00:00.000Z,6,0,0,1,1,,2018-03-16T00:00:00.000Z,https://www.fema.gov/disaster/5230,,,,66b62b20-1300-471f-8b13-0874f5fdf777,05af618519166e080f101ee47f2026febde5bbe4,2025-03-11T19:21:45.366Z
4357,2018-03-02T00:00:00.000Z,TROPICAL STORM GITA,2018-02-07T00:00:00.000Z,2018-02-12T00:00:00.000Z,Major Disaster,AS,American Samoa                ,Hurricane,2018-03-02T00:00:00.000Z,2018-03-03T00:00:00.000Z,,9,1,0,1,1,,2018-02-25T00:00:00.000Z,https://www.fema.gov/disaster/4357,https://gis.fema.gov/maps/dec_4357.zip,https://gis.fema.gov/maps/dec_4357.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4357%27,f7ca899d-fe4d-4efe-a6b4-92067552b6b8,f27d2893a26d866ad2e90edd1f9e28e9b4cce0e1,2025-03-11T19:21:45.366Z
3397,2018-02-11T00:00:00.000Z,TROPICAL STORM GITA,2018-02-07T00:00:00.000Z,2018-02-12T00:00:00.000Z,Emergency,AS,American Samoa                ,Hurricane,2018-02-11T00:00:00.000Z,2024-03-28T00:00:00.000Z,2024-03-28T00:00:00.000Z,9,0,0,1,0,,2018-02-10T00:00:00.000Z,https://www.fema.gov/disaster/3397,https://gis.fema.gov/maps/em_3397.zip,https://gis.fema.gov/maps/em_3397.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3397%27,615853db-1c4d-416a-a5ab-e14bdc2437b5,4cca40fa7c2e8bbf77d6098f39e2bbdf7859a6a0,2025-03-11T19:21:45.366Z
4356,2018-01-02T00:00:00.000Z,SEVERE STORM AND FLOODING,2017-10-29T00:00:00.000Z,2017-10-30T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Severe Storm,2018-01-03T00:00:00.000Z,2023-09-21T00:00:00.000Z,2023-09-12T00:00:00.000Z,1,0,0,1,1,,2017-11-28T00:00:00.000Z,https://www.fema.gov/disaster/4356,https://gis.fema.gov/maps/dec_4356.zip,https://gis.fema.gov/maps/dec_4356.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4356%27,94cb291a-fb4d-41f2-af09-d8272d15a225,179a493591047db0e3f2ffac3d82bb45b4c7ad00,2025-03-11T19:21:45.366Z
4355,2018-01-02T00:00:00.000Z,SEVERE STORM AND FLOODING,2017-10-29T00:00:00.000Z,2017-11-01T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Severe Storm,2018-01-03T00:00:00.000Z,2018-01-03T00:00:00.000Z,,1,0,0,1,1,,2017-11-27T00:00:00.000Z,https://www.fema.gov/disaster/4355,https://gis.fema.gov/maps/dec_4355.zip,https://gis.fema.gov/maps/dec_4355.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4355%27,15d622c1-19b7-4417-9132-53a27b931120,e35368fcb597a8883a1de3340c72c2b6fdd02a98,2025-03-11T19:21:45.366Z
4354,2018-01-02T00:00:00.000Z,SEVERE STORM AND FLOODING,2017-10-29T00:00:00.000Z,2017-11-01T00:00:00.000Z,Major Disaster,ME,Maine                         ,Severe Storm,2018-01-03T00:00:00.000Z,2018-01-03T00:00:00.000Z,,1,0,0,1,1,,2017-11-29T00:00:00.000Z,https://www.fema.gov/disaster/4354,https://gis.fema.gov/maps/dec_4354.zip,https://gis.fema.gov/maps/dec_4354.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4354%27,e8925449-a100-4eb5-974c-b790c8bbd456,cd337f92df066463c47b8787da98ee6b176eb50f,2025-03-11T19:21:45.366Z
4353,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9,1,0,1,1,,2017-12-20T00:00:00.000Z,https://www.fema.gov/disaster/4353,https://gis.fema.gov/maps/dec_4353.zip,https://gis.fema.gov/maps/dec_4353.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4353%27,2396450f-ad32-4d05-a5b4-d786835f4ba1,1ced119f876170388ba3639f84bb10f06441b97f,2025-03-11T19:21:45.366Z
4352,2017-12-20T00:00:00.000Z,SEVERE STORMS AND FLOODING,2017-10-04T00:00:00.000Z,2017-10-06T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Flood,2017-12-21T00:00:00.000Z,2023-08-02T00:00:00.000Z,2023-07-31T00:00:00.000Z,6,0,0,1,1,,2017-11-30T00:00:00.000Z,https://www.fema.gov/disaster/4352,https://gis.fema.gov/maps/dec_4352.zip,https://gis.fema.gov/maps/dec_4352.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4352%27,d27531e3-af59-4871-a075-97db1e15026e,8607816ca1d138531c7ab632ff0a79ba323892ce,2025-03-11T19:21:45.366Z
4351,2017-12-20T00:00:00.000Z,SEVERE STORM,2017-09-28T00:00:00.000Z,2017-09-30T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm,2017-12-21T00:00:00.000Z,2017-12-21T00:00:00.000Z,,10,0,0,1,1,,2017-11-27T00:00:00.000Z,https://www.fema.gov/disaster/4351,https://gis.fema.gov/maps/dec_4351.zip,https://gis.fema.gov/maps/dec_4351.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4351%27,f50e0216-9dea-4a3d-9bd1-338981e5f767,c654d6762762220d1f0f99a385994b258dc31f9f,2025-03-11T19:21:45.366Z
5229,2017-12-13T00:00:00.000Z,LEGION LAKE FIRE,2017-12-12T00:00:00.000Z,2017-12-14T00:00:00.000Z,Fire Management,SD,South Dakota                  ,Fire,2017-12-15T00:00:00.000Z,2022-12-01T00:00:00.000Z,2022-11-30T00:00:00.000Z,8,0,0,1,1,,2017-12-13T00:00:00.000Z,https://www.fema.gov/disaster/5229,,,,453f0532-9830-4d6d-b855-e2cc494fcf7e,86602c02bbef68edacef88bb03fe13c950f1b634,2025-03-11T19:21:45.366Z
3396,2017-12-08T00:00:00.000Z,WILDFIRES,2017-12-04T00:00:00.000Z,2017-12-29T00:00:00.000Z,Emergency,CA,California                    ,Fire,2017-12-08T00:00:00.000Z,2018-05-23T00:00:00.000Z,,9,0,0,1,0,,2017-12-07T00:00:00.000Z,https://www.fema.gov/disaster/3396,https://gis.fema.gov/maps/em_3396.zip,https://gis.fema.gov/maps/em_3396.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3396%27,1ee34708-a99e-4385-8c21-1e24b918c7c6,fd057f65b4149ece39e2623b83b60b9094dd5de0,2025-03-11T19:21:45.366Z
5228,2017-12-07T00:00:00.000Z,LILAC FIRE,2017-12-07T00:00:00.000Z,2017-12-16T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2017-12-08T00:00:00.000Z,2018-07-13T00:00:00.000Z,,9,0,0,1,1,,2017-12-07T00:00:00.000Z,https://www.fema.gov/disaster/5228,,,,d3a5dd95-af02-44f7-aa93-edfc4ef410ce,214a277e63803c86a272800d709079e2bc8f6675,2025-03-11T19:21:45.366Z
5227,2017-12-06T00:00:00.000Z,SKIRBALL FIRE,2017-12-06T00:00:00.000Z,2017-12-15T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2017-12-08T00:00:00.000Z,2018-07-13T00:00:00.000Z,,9,0,0,1,1,,2017-12-06T00:00:00.000Z,https://www.fema.gov/disaster/5227,,,,0a8b9112-35ae-4bdc-ac65-f8cb50ffe40d,bdada05a1797cf3ae215060b32501f18b6ae68ca,2025-03-11T19:21:45.366Z
5226,2017-12-05T00:00:00.000Z,RYE FIRE,2017-12-05T00:00:00.000Z,2017-12-14T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2017-12-08T00:00:00.000Z,2018-07-13T00:00:00.000Z,,9,0,0,1,1,,2017-12-05T00:00:00.000Z,https://www.fema.gov/disaster/5226,,,,96379b27-ca48-49ae-a291-09cb841ef407,6515a541ec8b8589217d5e4b0162a8f2dbc43dec,2025-03-11T19:21:45.366Z
5224,2017-12-05T00:00:00.000Z,THOMAS FIRE,2017-12-04T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-12-05T00:00:00.000Z,2018-10-23T00:00:00.000Z,2018-10-23T00:00:00.000Z,9,0,0,1,1,,2017-12-05T00:00:00.000Z,https://www.fema.gov/disaster/5224,,,,04a80db3-0ea9-43be-96f2-e8af87762a88,f900e133a1f2cf0f49fd2b77669fc27cfc04b501,2025-03-11T19:21:45.366Z
4350,2017-11-22T00:00:00.000Z,HURRICANE NATE,2017-10-06T00:00:00.000Z,2017-10-10T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Hurricane,2017-11-22T00:00:00.000Z,2017-11-22T00:00:00.000Z,,4,0,0,1,1,,2017-10-27T00:00:00.000Z,https://www.fema.gov/disaster/4350,https://gis.fema.gov/maps/dec_4350.zip,https://gis.fema.gov/maps/dec_4350.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4350%27,985e90a3-91af-4337-90f3-d85f6bdc94c0,92b0d64b592c2c1b442558380b1577f898e12a47,2025-03-11T19:21:45.366Z
4349,2017-11-16T00:00:00.000Z,HURRICANE NATE,2017-10-06T00:00:00.000Z,2017-10-10T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Hurricane,2017-11-17T00:00:00.000Z,2017-11-17T00:00:00.000Z,,4,0,0,1,1,,2017-10-30T00:00:00.000Z,https://www.fema.gov/disaster/4349,https://gis.fema.gov/maps/dec_4349.zip,https://gis.fema.gov/maps/dec_4349.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4349%27,ec069e45-b45f-41b2-aec3-0b9b549ab166,538b6df62a6126606e501480a55f0d5278a302bf,2025-03-11T19:21:45.366Z
4348,2017-11-14T00:00:00.000Z,FLOODING,2017-05-02T00:00:00.000Z,2017-08-06T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,2017-11-14T00:00:00.000Z,2017-11-14T00:00:00.000Z,,2,0,0,1,1,,2017-07-06T00:00:00.000Z,https://www.fema.gov/disaster/4348,https://gis.fema.gov/maps/dec_4348.zip,https://gis.fema.gov/maps/dec_4348.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4348%27,c504a872-5de1-49d1-b979-c1fdd9351075,1a431676914dadb346e743c7240190c5324cf671,2025-03-11T19:21:45.366Z
4347,2017-11-07T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, AND FLOODING",2017-07-22T00:00:00.000Z,2017-07-27T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm,2017-11-08T00:00:00.000Z,2024-12-16T00:00:00.000Z,2024-12-16T00:00:00.000Z,7,0,0,1,1,,2017-08-31T00:00:00.000Z,https://www.fema.gov/disaster/4347,https://gis.fema.gov/maps/dec_4347.zip,https://gis.fema.gov/maps/dec_4347.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4347%27,aaec1ed1-4c9a-4b6e-93a8-40fc03cb7bcd,cd7c5d9bb3ff07aeca4854c741416bf19ebd4d92,2025-03-11T19:21:45.366Z
4346,2017-10-16T00:00:00.000Z,HURRICANE IRMA,2017-09-06T00:00:00.000Z,2017-09-13T00:00:00.000Z,Major Disaster,SC,South Carolina                ,Hurricane,2017-10-16T00:00:00.000Z,2017-10-16T00:00:00.000Z,,4,0,0,1,1,,2017-09-28T00:00:00.000Z,https://www.fema.gov/disaster/4346,https://gis.fema.gov/maps/dec_4346.zip,https://gis.fema.gov/maps/dec_4346.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4346%27,0a92cae5-bb88-4e02-861d-2d1000d1a0f8,d80a7721c2aabb9fc750c45d44c44fca5ba47e86,2025-03-11T19:21:45.366Z
4344,2017-10-10T00:00:00.000Z,WILDFIRES,2017-10-08T00:00:00.000Z,2017-10-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2017-10-10T00:00:00.000Z,2017-11-07T00:00:00.000Z,,9,1,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/4344,https://gis.fema.gov/maps/dec_4344.zip,https://gis.fema.gov/maps/dec_4344.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4344%27,59d9a1cc-dea5-427f-a25d-dc61ace37547,399d5c0a81cb65e75b72ecbca14e4399e046b07e,2025-03-11T19:21:45.366Z
5222,2017-10-09T00:00:00.000Z, PARTRICK FIRE,2017-10-09T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5222,,,,2724d917-f72d-4fd0-9328-df767bf67ce6,b868b9bcb47dd8314ad139cd68a14bfff5a04878,2025-03-11T19:21:45.366Z
5221,2017-10-09T00:00:00.000Z,SULPHUR FIRE,2017-10-09T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5221,,,,bc9c0061-bd61-4c4d-873b-526e1a0cbbca,a9926bb06b11538e8de30333f0030c8758af7f13,2025-03-11T19:21:45.366Z
5220,2017-10-09T00:00:00.000Z,NUNS FIRE,2017-10-08T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5220,,,,a32dd96f-011b-47fa-97b3-99ead6a38277,dd340366e6a6b30a244ee54d011d212e660f848f,2025-03-11T19:21:45.366Z
5219,2017-10-09T00:00:00.000Z,REDWOOD VALLEY FIRE,2017-10-09T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5219,,,,cf1b725a-51f8-4e97-ba2f-7d5c46456e82,f185273659515053a1b42600918873f077fee17a,2025-03-11T19:21:45.366Z
5218,2017-10-09T00:00:00.000Z,LA PORTE FIRE,2017-10-09T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5218,,,,d1db788c-d772-4751-a48c-5005f67056e5,9a8e3200778a710b37deb8eab4093da174a78984,2025-03-11T19:21:45.366Z
5217,2017-10-09T00:00:00.000Z,LOBO FIRE,2017-10-09T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5217,,,,404c89eb-224a-4cf7-842f-f58bd7a1900c,9795e19a6d6a2037664b8e615bc8f1b752c9030c,2025-03-11T19:21:45.366Z
5216,2017-10-09T00:00:00.000Z,CASCADE FIRE,2017-10-08T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5216,,,,6d9413ad-4588-46dd-85ad-9865995e9b14,c674f873986dde573e8c9732c6034fa6c3a36225,2025-03-11T19:21:45.366Z
5215,2017-10-09T00:00:00.000Z,TUBBS FIRE ,2017-10-08T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5215,,,,ad8dfd1f-db92-4961-bef8-82ba236a0333,454335daf68bd75e5cec38dba6e7c26f4a1f32c5,2025-03-11T19:21:45.366Z
5214,2017-10-09T00:00:00.000Z,ATLAS FIRE,2017-10-09T00:00:00.000Z,,Fire Management,CA,California                    ,Fire,2017-10-11T00:00:00.000Z,2018-01-10T00:00:00.000Z,2018-01-10T00:00:00.000Z,9,0,0,1,1,,2017-10-09T00:00:00.000Z,https://www.fema.gov/disaster/5214,,,,edef1922-75c6-4493-abfa-aed79fd8864b,4b435b9847e93912ac38bbc8c258b04f29e2e919,2025-03-11T19:21:45.366Z
3395,2017-10-08T00:00:00.000Z,HURRICANE NATE,2017-10-07T00:00:00.000Z,2017-10-11T00:00:00.000Z,Emergency,FL,Florida                       ,Hurricane,2017-10-08T00:00:00.000Z,2023-07-20T00:00:00.000Z,2023-07-20T00:00:00.000Z,4,0,0,1,0,,2017-10-07T00:00:00.000Z,https://www.fema.gov/disaster/3395,https://gis.fema.gov/maps/em_3395.zip,https://gis.fema.gov/maps/em_3395.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3395%27,3508dcc0-c168-49df-bd15-20374c2106eb,ed71750d0366a030256193373204b81317294769,2025-03-11T19:21:45.366Z
3394,2017-10-08T00:00:00.000Z,HURRICANE NATE,2017-10-06T00:00:00.000Z,2017-10-10T00:00:00.000Z,Emergency,AL,Alabama                       ,Hurricane,2017-10-08T00:00:00.000Z,2019-02-07T00:00:00.000Z,2017-12-18T00:00:00.000Z,4,0,0,1,0,,2017-10-07T00:00:00.000Z,https://www.fema.gov/disaster/3394,https://gis.fema.gov/maps/em_3394.zip,https://gis.fema.gov/maps/em_3394.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3394%27,e16b53ef-c76b-4bc7-9343-fc001b29a1c3,6eb9a08c657e862069dc90203d136496bb80fb59,2025-03-11T19:21:45.366Z
3393,2017-10-07T00:00:00.000Z,HURRICANE NATE,2017-10-06T00:00:00.000Z,2017-10-10T00:00:00.000Z,Emergency,MS,Mississippi                   ,Hurricane,2017-10-08T00:00:00.000Z,2019-02-07T00:00:00.000Z,2017-12-19T00:00:00.000Z,4,0,0,1,0,,2017-10-07T00:00:00.000Z,https://www.fema.gov/disaster/3393,https://gis.fema.gov/maps/em_3393.zip,https://gis.fema.gov/maps/em_3393.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3393%27,904e5ca3-0b96-48b6-becb-40925a4fc757,9bb1bf273690ba192be3919a513c90ce07c6b65c,2025-03-11T19:21:45.366Z
